type_id,type,sast_bill_number,sast_bill_id,bill_id
8,Related,SB257,942324,1030620
8,Related,HB4297,1030573,1030582
8,Related,HB1691,996956,1030612
1,Same As,HB4843,1064988,1030568
8,Related,SB3175,1123825,1030568
8,Related,SB1880,1027232,1030579
1,Same As,HB4318,1030862,1030889
1,Same As,HB4632,1036269,1030856
8,Related,HB604,928642,931287
8,Related,HB4037,1028359,1030935
8,Related,HB679,931576,1030930
8,Related,HB667,931491,1030868
8,Related,SB2155,1032226,1030870
8,Related,SB1880,1027232,1030870
8,Related,HB5076,1094124,1030870
2,Similar To,HR905,1119283,1030870
1,Same As,HB4571,1034997,1030922
8,Related,HB1662,996329,1031643
8,Related,HB1848,1003168,1031643
1,Same As,HB650,931493,931473
8,Related,HB5034,1090845,1031829
1,Same As,HB3378,1023306,1031824
8,Related,HB3255,1022419,1031797
1,Same As,HB3988,1027809,1031822
8,Related,HB4081,1028932,1031789
8,Related,HB3978,1027845,1031977
8,Related,HB1645,996371,1031977
8,Related,HB10,1008998,1031977
8,Related,HB6147,1122891,1031977
8,Related,HB5879,1119133,1032003
1,Same As,HB4395,1031996,1031969
8,Related,HB3522,1023613,1031969
8,Related,SB1253,1016550,1031969
1,Same As,HB4639,1036577,1032000
8,Related,SB2372,1081552,1031979
8,Related,HB4242,1030104,1031979
1,Same As,HB4434,1032185,1031993
8,Related,HB4477,1033373,1031993
8,Related,HB38,896703,1031993
1,Same As,HB4399,1031973,1032241
8,Related,HB2,1020827,1032228
2,Similar To,HR891,1118354,1032228
2,Similar To,HR1176,1132945,1032228
8,Related,HB1772,1001187,1032187
8,Related,HB3199,1022153,1032187
8,Related,HB4420,1032184,1032202
8,Related,HB220,896691,931526
8,Related,HB5895,1119267,931526
8,Related,HB4448,1032204,1032229
8,Related,HB6949,1127303,1032224
8,Related,HB4548,1034728,1032219
8,Related,HB6080,1122326,1032219
8,Related,SB3064,1122298,1032219
1,Same As,HB4443,1032188,1032231
8,Related,HB4444,1032227,1032177
8,Related,HB4918,1080897,1032214
8,Related,HB4317,1030562,931539
8,Related,HB5895,1119267,931539
8,Related,SB3021,1121596,931539
8,Related,HB4963,1083959,1032239
8,Related,HB6845,1126804,1032239
8,Related,HB4421,1032200,1032205
8,Related,HB7034,1127762,1032244
8,Related,HB385,902525,1032226
8,Related,HB389,906105,1032226
8,Related,HB915,950824,1032226
8,Related,HB1426,988056,1032226
8,Related,HB1624,995748,1032226
8,Related,HB1948,1003935,1032226
8,Related,HB2255,1009775,1032226
8,Related,HB2403,1012088,1032226
8,Related,HB2948,1020303,1032226
8,Related,HB3093,1021220,1032226
8,Related,HB3758,1026048,1032226
8,Related,SB223,931295,1032226
8,Related,SB310,948555,1032226
8,Related,SB325,950723,1032226
8,Related,SB567,988085,1032226
8,Related,SB639,993205,1032226
8,Related,SB828,1003828,1032226
8,Related,SB1139,1014360,1032226
8,Related,SB1284,1016492,1032226
8,Related,SB1310,1018618,1032226
8,Related,SB1500,1021408,1032226
8,Related,SB1753,1024204,1032226
8,Related,SB1962,1028512,1032226
8,Related,SB2116,1030870,1032226
8,Related,HB4546,1034727,1032226
8,Related,HB2954,1020285,1032226
2,Similar To,HR693,1061002,1032226
8,Related,HB4725,1038301,1032226
8,Related,HB1457,989580,1032226
8,Related,HB4258,1030229,1032226
8,Related,HB5076,1094124,1032226
8,Related,SB1344,1019367,1032226
8,Related,HB10,1008998,1032226
8,Related,HB2121,1008589,1032226
8,Related,HB2226,1009769,1032226
8,Related,SB1002,1010431,1032226
8,Related,SB1066,1012090,1032226
8,Related,SB1751,1024169,1032226
8,Related,HB898,950569,1032226
2,Similar To,HB1219,977694,1032226
8,Related,HB1257,978929,1032226
8,Related,HB1343,982178,1032226
8,Related,HB1366,984898,1032226
8,Related,HB2148,1008958,1032226
8,Related,HB2864,1018861,1032226
8,Related,HB4279,1030392,1032226
8,Related,HB4607,1035962,1032226
8,Related,HB5192,1102777,1032226
8,Related,HB5277,1106011,1032226
8,Related,SB462,978955,1032226
8,Related,SB484,980686,1032226
8,Related,SB488,980670,1032226
8,Related,SB1661,1023641,1032226
8,Related,SB1685,1023955,1032226
8,Related,SB2180,1033564,1032226
8,Related,SB2224,1036585,1032226
8,Related,SB2304,1058025,1032226
8,Related,SB2498,1101276,1032226
8,Related,SB2415,1086623,1032226
2,Similar To,HR830,1113424,1032226
8,Related,SB2405,1085002,1032226
8,Related,HB5659,1115583,1032226
8,Related,HR905,1119283,1032226
8,Related,HB6456,1124550,1032226
8,Related,HB2683,1016499,1032226
1,Same As,HB6576,1125008,1032199
8,Related,HB3989,1027945,1032238
8,Related,SB2236,1036894,1032234
1,Same As,HB660,931588,931278
8,Related,SB2563,1106559,931278
8,Related,HB5164,1101420,1032972
1,Same As,HB4472,1033210,1033190
1,Same As,HB4576,1035004,1033196
1,Same As,HB2953,1020288,1033199
8,Related,HB2263,1010004,1033201
8,Related,HB261,898552,1033201
8,Related,HB2404,1012085,1033201
8,Related,HB2530,1015025,1033201
8,Related,HB2531,1015007,1033201
8,Related,SB2026,1029490,1033201
8,Related,HB4782,1058050,1033201
1,Same As,HB4465,1033195,1033206
8,Related,SB2563,1106559,1033206
8,Related,HB4324,1030908,1033191
2,Similar To,HR658,1036286,1033191
1,Same As,HB4642,1036948,1033198
1,Same As,HB4479,1033397,1033391
8,Related,SB1460,1021221,931485
8,Related,SB1,1033184,1033402
8,Related,HB1,1020831,1033402
8,Related,SB1880,1027232,1033402
8,Related,HB4499,1033569,1033385
1,Same As,HB4487,1033367,1033394
8,Related,HB4461,1033205,1033364
8,Related,HB4173,1029736,1033589
8,Related,HB4490,1033575,1033571
8,Related,HB4426,1032175,1033571
8,Related,HB4505,1033572,1033583
1,Same As,HB624,931516,931648
8,Related,HB1513,992949,931648
8,Related,SB2155,1032226,1033564
2,Similar To,HR905,1119283,1033564
8,Related,HB4515,1033766,1033742
8,Related,HJR123,1034446,1033742
8,Related,SB2193,1034730,1033762
8,Related,HB4489,1033578,1034435
8,Related,HB3668,1025390,1034435
8,Related,HB5133,1100004,1034435
8,Related,SB733,999716,1034435
1,Same As,HB1739,999726,1034426
1,Same As,HB4543,1034444,1034442
8,Related,HB5930,1119774,1034442
8,Related,SB2932,1119766,1034442
8,Related,HB4544,1034432,1034449
8,Related,HB4539,1034424,1034429
1,Same As,HB368,902546,931616
8,Related,SB2663,1112964,931616
8,Related,HB6302,1123998,931616
8,Related,SB2464,1097831,1034740
8,Related,HB2626,1016145,1034740
8,Related,SB1449,1021091,1034730
8,Related,SB2184,1033762,1034730
8,Related,HB5674,1116366,1034730
8,Related,SB2807,1117318,1034730
8,Related,HB3459,1023585,1034730
8,Related,HB1133,965761,1034730
8,Related,HB2123,1008604,1034730
8,Related,HB5830,1118337,1034730
8,Related,SB113,911448,1034730
8,Related,SB114,911383,1034730
8,Related,SB115,911489,1034730
8,Related,SB925,1008583,1034730
8,Related,SB1319,1018888,1034730
8,Related,SB1873,1027231,1034730
1,Same As,HB4656,1036882,1034743
1,Same As,HB4812,1062449,1034998
8,Related,SB2284,1050313,1034998
8,Related,HB6907,1127258,1034998
8,Related,HB2821,1018594,1034986
8,Related,SB1937,1027810,1034994
1,Same As,HB243,898198,898462
1,Same As,HB37,896684,931357
1,Same As,HB4712,1038292,931357
2,Similar To,HR694,1061014,931357
8,Related,HB1374,986167,1035009
8,Related,HB4570,1035007,1035009
8,Related,SB537,986141,1035009
1,Same As,HB4734,1038561,1035009
1,Same As,HB4582,1035435,1035414
8,Related,HB5661,1115565,1035364
8,Related,HB5148,1099993,1035360
8,Related,HB2973,1020446,1035432
1,Same As,HB829,944703,1035428
8,Related,HB1628,995751,1035428
8,Related,HB3921,1027648,1035428
8,Related,HB3922,1027647,1035428
8,Related,HJR124,1036594,1035428
8,Related,HB1892,1003469,1035428
1,Same As,HB719,936419,931482
8,Related,HB6259,1123808,931482
8,Related,HB2546,1015006,1035391
8,Related,HB4986,1085288,1035391
1,Same As,HB4300,1030615,1035426
8,Related,HB1284,980648,1035953
1,Same As,HB4600,1035441,1035951
1,Same As,HB4625,1036292,1036288
1,Same As,HB4609,1035961,1036294
8,Related,HB2,1020827,1036294
1,Same As,HB4622,1036268,1036274
8,Related,HB143,896844,931542
8,Related,HB314,899950,931542
8,Related,HB372,902514,931542
8,Related,HB1072,963815,931542
8,Related,HB1101,965764,931542
8,Related,HB1304,982130,931542
8,Related,SB1516,1021433,931542
8,Related,HB3278,1022687,931542
8,Related,SB140,911410,1036285
1,Same As,HB4664,1037152,1036287
8,Related,HB1,1020831,1036284
8,Related,HB3395,1023337,1036284
8,Related,HB6757,1126141,1036284
2,Similar To,HR1084,1127227,1036284
8,Related,SB3228,1124442,1036284
8,Related,HB1429,988086,1036585
8,Related,HB5277,1106011,1036585
8,Related,SB2155,1032226,1036585
2,Similar To,HR905,1119283,1036585
1,Same As,HB5306,1106577,1036595
8,Related,HB4274,1030389,1036587
8,Related,HB2719,1016571,1036896
8,Related,HB3758,1026048,931295
8,Related,SB2155,1032226,931295
8,Related,HB2255,1009775,931295
2,Similar To,HR905,1119283,931295
8,Related,HB6701,1125847,1036879
1,Same As,HB6728,1126047,1036927
8,Related,SB2159,1032234,1036894
8,Related,HB4545,1034423,1036904
8,Related,HB6147,1122891,1036904
8,Related,HB6746,1126077,1036904
1,Same As,HB4783,1058047,1036903
8,Related,HB692,931498,931464
8,Related,SB1173,1014982,931464
8,Related,HB126,896834,1036877
8,Related,HB4225,1030009,1036913
8,Related,HB6074,1122165,1036913
1,Same As,SB2093,1030399,1037377
8,Related,HB7270,1133079,1037377
8,Related,HB5022,1089451,1037370
1,Same As,HB4673,1037367,1037374
1,Same As,HB3324,1022988,1037365
1,Same As,HB4687,1037637,1037647
8,Related,HB3656,1024949,1037648
8,Related,HB3657,1024944,1037653
8,Related,HB4968,1083912,1037645
1,Same As,HB699,931572,931267
1,Same As,HB4680,1037610,1037652
8,Related,HB4454,1032849,1037654
8,Related,HB3192,1022189,1037649
8,Related,SB3053,1122118,1037649
8,Related,HB4491,1033573,1038031
8,Related,HB1892,1003469,1038030
8,Related,HB3761,1026036,1038030
8,Related,HB1551,993216,1038030
8,Related,HB2010,1004283,1038030
8,Related,HB2091,1005922,1038030
8,Related,HB2543,1015031,1038030
8,Related,HB3683,1025558,1038030
8,Related,HB4857,1066836,1038030
8,Related,SB122,911444,1038030
8,Related,SB666,993229,1038030
8,Related,SB1535,1022172,1038030
8,Related,SB1663,1023626,1038030
8,Related,HB110,896652,1038030
8,Related,HB721,937958,1038030
8,Related,HB1403,986157,1038030
8,Related,SB407,966025,1038030
1,Same As,HB4700,1038043,1038046
8,Related,HB1659,996361,1038045
8,Related,HB2567,1015283,1038035
8,Related,HB5942,1119762,1038035
8,Related,HB518,913542,931419
8,Related,HB4733,1038313,1038338
8,Related,HB5531,1113734,1038338
8,Related,SB2593,1108840,1038321
8,Related,HB6188,1123135,1038321
8,Related,HB6663,1125402,1038321
8,Related,HB526,913545,1038273
8,Related,HB2825,1018892,1038273
8,Related,HB4726,1038306,1038287
8,Related,HB1918,1003894,1038329
8,Related,SB972,1009362,1038329
1,Same As,HB4720,1038319,1038295
8,Related,HB1123,965893,1038343
8,Related,HB5129,1097790,1038276
8,Related,HB808,942464,931380
8,Related,SB3530,1127434,1038335
8,Related,HB6988,1127463,1038335
8,Related,SB2331,1069772,1038314
8,Related,SB861,1003899,1038330
1,Same As,HB5072,1094121,1045913
1,Same As,HB5415,1109481,1046842
8,Related,HB5641,1115419,1046858
8,Related,HB288,898234,931641
1,Same As,HB4312,1030563,1046852
8,Related,HB1,1020831,1046855
8,Related,SB2291,1053098,1046855
8,Related,SB2687,1113738,1046855
8,Related,HB4743,1050314,1050306
8,Related,HB1915,1003887,1050306
8,Related,HR899,1118638,1050306
8,Related,HB4812,1062449,1050313
8,Related,SB2196,1034998,1050313
1,Same As,HB6907,1127258,1050313
8,Related,HB2259,1009982,1053119
8,Related,HB184,896843,1053097
8,Related,SB108,911466,1053097
2,Similar To,HR1011,1124632,1053097
8,Related,HB1461,989559,1053112
1,Same As,HB3695,1025709,931414
8,Related,HB1,1020831,1053098
8,Related,SB2281,1046855,1053098
8,Related,SB2687,1113738,1053098
8,Related,HB6760,1126133,1053098
2,Similar To,HR1084,1127227,1053098
1,Same As,HB2002,1004392,1053104
8,Related,HB2252,1009772,1053104
1,Same As,HB4777,1058027,1058040
1,Same As,HB3634,1023975,1058064
8,Related,SB255,942478,1058030
8,Related,HB757,940305,1058030
8,Related,HB4775,1058034,1058030
1,Same As,HB4809,1061021,1058043
1,Same As,HB4781,1058055,1058044
1,Same As,HB4774,1058051,1058038
8,Related,HB28,896852,898325
1,Same As,HB1655,996356,931667
1,Same As,HB4722,1038289,1058060
1,Same As,HB4778,1058061,1058031
8,Related,HB4264,1030368,1058063
8,Related,HB4575,1035020,1058042
8,Related,SB2155,1032226,1058025
2,Similar To,HR905,1119283,1058025
8,Related,HB716,936397,1060998
8,Related,HB681,931367,931315
8,Related,HB36,896659,1061017
1,Same As,SB1922,1027826,1061017
1,Same As,HB4884,1072295,1060992
8,Related,HB4940,1083003,1062448
8,Related,HB5333,1107316,1062442
8,Related,HB3692,1025704,1062454
8,Related,HB4938,1083006,1062454
8,Related,HB4239,1030101,1064950
8,Related,HB1502,991283,931488
8,Related,HB4826,1064992,1064949
8,Related,SB3357,1125547,1064949
1,Same As,HB4828,1065002,1065007
8,Related,HR1185,1135809,1065007
8,Related,HB1625,995750,1064967
8,Related,HB4267,1030387,1064967
1,Same As,HB4869,1066592,1066603
8,Related,HB5956,1120001,1066603
8,Related,HB4660,1036938,1066625
8,Related,HB1789,1001222,1066474
1,Same As,HB1794,1001210,1066474
8,Related,HB2214,1009614,1066474
8,Related,HB4852,1066802,1066474
8,Related,HB4870,1066779,1066474
1,Same As,HB4871,1066924,1066720
8,Related,HB4492,1033576,1069784
8,Related,HB90,896764,931461
8,Related,SB114,911383,931461
8,Related,HB5369,1108272,1069753
8,Related,SB2273,1038314,1069772
8,Related,HB4851,1066637,1069741
1,Same As,HB4934,1081578,1071195
8,Related,HB4706,1038345,1071259
8,Related,HB5447,1112434,1071259
8,Related,SB2823,1117723,1071259
8,Related,HB1551,993216,1071259
8,Related,HB289,898579,1071217
1,Same As,HB4883,1072289,1071174
8,Related,HB688,931375,1071174
8,Related,HB689,931636,1071174
8,Related,SB285,944620,1071174
8,Related,HB2221,1009645,1072296
8,Related,HB2162,1008995,1072296
8,Related,SB918,1008077,1072296
8,Related,HB685,931411,931469
8,Related,SB247,938069,931469
1,Same As,HB4139,1029461,931469
1,Same As,HB4878,1072303,1072307
1,Same As,HB4881,1072315,1072292
8,Related,HB2,1020827,1072292
8,Related,HB6794,1126288,1072302
1,Same As,HB4854,1066520,1072291
8,Related,HB3903,1027485,1072305
8,Related,HB6147,1122891,1072305
1,Same As,HB276,898295,1072301
8,Related,HB2997,1020594,1072301
8,Related,HB4,1020837,1072301
1,Same As,HB4893,1073923,1073831
1,Same As,HB691,931417,931561
8,Related,HB2919,1019665,1073863
1,Same As,HB4889,1073911,1073846
8,Related,HB1638,995739,1073802
8,Related,HB5600,1114965,1075183
8,Related,SB432,966172,1075183
8,Related,SB441,967564,1075183
1,Same As,HB6410,1124420,1075183
1,Same As,HB2464,1014317,1075182
1,Same As,HB4897,1075197,1075209
1,Same As,HB747,937985,938085
8,Related,HB233,896802,1075191
8,Related,HB2890,1019368,1075210
1,Same As,HB4902,1075195,1075164
8,Related,HB4744,1050312,1075212
8,Related,HB4796,1061010,1081566
8,Related,HB3440,1023444,1081566
8,Related,SB1615,1022976,1081566
8,Related,HB3420,1023434,1081549
1,Same As,HB4926,1081554,1081549
8,Related,SB1639,1023471,1081549
8,Related,HB5064,1090859,1081564
1,Same As,HB720,937970,938078
1,Same As,HB4914,1080908,1081546
8,Related,HB4910,1075194,1081552
8,Related,HR891,1118354,1081552
8,Related,HB5674,1116366,1081552
8,Related,HCR121,1118676,1081552
8,Related,SB2906,1119529,1081552
8,Related,HB1058,961626,1081552
8,Related,HB1133,965761,1081552
8,Related,HB1848,1003168,1081552
8,Related,HB2123,1008604,1081552
8,Related,HB3832,1027068,1081552
8,Related,HB4132,1029365,1081552
8,Related,HB5830,1118337,1081552
8,Related,SB115,911489,1081552
8,Related,SB925,1008583,1081552
8,Related,SB1319,1018888,1081552
8,Related,SB1873,1027231,1081552
8,Related,SB2807,1117318,1081552
8,Related,SB2134,1031979,1081552
1,Same As,HB4929,1081570,1081551
1,Same As,HB4449,1032230,1083012
8,Related,HB4424,1032171,1082995
8,Related,HB3319,1022808,1082974
1,Same As,HB5125,1097832,1082974
1,Same As,HB751,937968,938065
8,Related,HB3697,1025691,1082997
8,Related,HB4760,1053116,1082997
2,Similar To,HR954,1123024,1082997
8,Related,HB4800,1061018,1082979
8,Related,HB2772,1018290,1083014
1,Same As,HB4943,1082980,1083009
8,Related,HB1625,995750,1083009
8,Related,HB4984,1084872,1083001
8,Related,HB2,1020827,1083001
2,Similar To,HR891,1118354,1083001
2,Similar To,HR1176,1132945,1083001
1,Same As,HB4965,1083914,1082984
1,Same As,HB4957,1083911,1083942
1,Same As,HB4975,1083948,1083941
8,Related,HB4493,1033581,1083947
1,Same As,HB723,937979,937977
8,Related,SB1460,1021221,937977
8,Related,HB5164,1101420,1083956
8,Related,HB2207,1009622,1083956
8,Related,SB620,992544,1083956
8,Related,SB2775,1115384,1083956
1,Same As,HB4747,1050317,1083892
8,Related,SB2826,1117772,1083892
8,Related,HB6001,1121281,1083892
8,Related,SB3361,1125541,1083892
1,Same As,HB3301,1022866,1083906
8,Related,HB5447,1112434,1083906
8,Related,SB2823,1117723,1083906
8,Related,HB7229,1132675,1083945
1,Same As,HB5608,1114970,1083934
8,Related,HB4441,1032215,1083919
8,Related,HB2454,1014381,1083905
8,Related,HB770,940271,1083961
8,Related,SB1326,1018841,1083961
8,Related,SB274,942361,938087
8,Related,HB4481,1033379,1083950
8,Related,HB4690,1038047,1083950
8,Related,HB4705,1038052,1083950
8,Related,HB652,931584,1083950
8,Related,HB4393,1031816,1083950
8,Related,HB4522,1033769,1083950
8,Related,HB4615,1035954,1083950
8,Related,HB4822,1064973,1083950
8,Related,HB4924,1081579,1083950
8,Related,SB2872,1118902,1083950
8,Related,SB2952,1120003,1083950
8,Related,HB6811,1126289,1083950
8,Related,SB3749,1133637,1083950
1,Same As,HB4635,1036588,1085249
8,Related,HB2,1020827,1084898
2,Similar To,HR891,1118354,1084898
2,Similar To,HR1176,1132945,1084898
8,Related,HB2148,1008958,1085002
8,Related,SB2155,1032226,1085002
2,Similar To,HR905,1119283,1085002
1,Same As,HB5002,1088059,1085236
8,Related,SB2680,1113433,1085236
8,Related,SB1429,1020877,1085132
1,Same As,HB4967,1083901,1084911
1,Same As,HB4978,1084937,1085184
8,Related,SB35,899848,1084846
8,Related,HB2148,1008958,1086623
8,Related,SB2155,1032226,1086623
2,Similar To,HR905,1119283,1086623
8,Related,HB6524,1124891,1086623
8,Related,HB5038,1090862,1086566
8,Related,HB4999,1088085,1088065
8,Related,HB2903,1019700,1088056
8,Related,HB2789,1018308,1088063
8,Related,HB2763,1017208,1088063
1,Same As,HB512,911404,938073
1,Same As,HB5006,1088055,1088053
8,Related,HB1625,995750,1088080
8,Related,HB5275,1106012,1088080
8,Related,HB3938,1027739,1088076
8,Related,HB254,898546,1088077
1,Same As,HB6162,1123016,1089411
8,Related,HB5027,1089448,1089413
8,Related,HB741,938023,937956
1,Same As,HB1928,1003855,1089402
1,Same As,HB5157,1101430,1090744
8,Related,HB3865,1027340,1090775
1,Same As,HB5554,1114116,1090740
8,Related,HB4039,1028325,1090760
8,Related,HB4459,1033185,1090779
1,Same As,HB5092,1096895,1090756
1,Same As,HB5032,1090864,1090721
8,Related,HB743,938060,938018
8,Related,SB1460,1021221,1090767
8,Related,SB1460,1021221,1090774
8,Related,HB3290,1022688,1090774
1,Same As,HB5052,1090804,1090729
8,Related,SB1460,1021221,1090735
8,Related,HB5069,1091765,1090735
8,Related,SB1460,1021221,1090772
8,Related,HB1837,1001912,1090772
8,Related,SB1460,1021221,937959
1,Same As,HB5028,1089456,1097812
8,Related,HB1997,1004289,1097806
8,Related,HB5151,1100010,1097834
8,Related,HB5311,1106537,1097834
8,Related,HB2318,1010858,1097803
8,Related,HB3652,1024583,1097803
8,Related,SB885,1004398,1097803
1,Same As,HB5108,1097805,1097811
8,Related,HB3434,1023428,1097811
8,Related,SB1636,1023422,1097811
1,Same As,HB746,937976,938063
8,Related,HB3528,1023704,1097800
8,Related,HB5605,1114950,1097800
8,Related,HB1917,1003934,1097819
8,Related,SB839,1003924,1097819
8,Related,HB5105,1097838,1097789
8,Related,HB496,911436,1097831
8,Related,SB128,911494,1097831
8,Related,SB2192,1034740,1097831
8,Related,HB2410,1013511,1098894
8,Related,HB5942,1119762,1098894
8,Related,HB1649,996350,1098853
8,Related,SB661,993173,1098853
1,Same As,HB4856,1066579,1098901
8,Related,SB3263,1124916,1098912
8,Related,SB3540,1127573,1098912
8,Related,HB685,931411,938069
